개방자치단체코드,관리번호,사업장명,시도명,시군구명,사업장업종명,세차유형,소재지도로명주소,소재지지번주소,휴무일,평일운영시작시각,평일운영종료시각,휴일운영시작시각,휴일운영종료시각,세차요금정보,대표자명,세차장전화번호,수질허가번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3740000,202637400000500231,시온광택,경기도,수원시,세차장,,경기도 수원시 권선구 평동 32-17 외 1필지,,,,,,,,김석중,,3-636,37.260275,126.995212,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500232,주식회사 세인홀딩스,경기도,수원시,세차장,,경기도 수원시 권선구 오목천동 558-5 외 1필지,,,,,,,,고재용,,3-637,37.239968,126.967173,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500233,더 프라임광택,경기도,수원시,세차장,,"경기도 수원시 권선구 평동 4-17 외 1필지(4-17, 10-4)",,,,,,,,김승현,,3-638,37.259429,126.99394,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500021,비츠로 모터스 수원점,경기도,수원시,세차업(자동차정비업),,경기도 수원시 장안구 정조로957번길 6(영화동),,,,,,,,이기선,,2-251,37.29270181,127.0106686,2026-05-18,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500022,㈜케이지디 정자주유소,경기도,수원시,세차업(주유업),,경기도 수원시 장안구 정자천로 175(정자동),,,,,,,,대표이사,,2-267,37.29596142,126.9948593,2026-05-18,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500023,수안주유소,경기도,수원시,세차업(주유업),,경기도 수원시 장안구 경수대로 1246(파장동),,,,,,,,박신광,,2-272,37.32217143,126.9881867,2026-05-18,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500024,수원충전소,경기도,수원시,세차업(주유업),,경기도 수원시 장안구 경수대로976번길 13(송죽동),,,,,,,,김성환,,2-283,37.30535395,127.0043004,2026-05-18,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500025,그린에너지,경기도,수원시,세차업(주유업),,경기도 수원시 장안구 경수대로 1196(파장동),,,,,,,,이근풍,,2-289,37.31753818,126.9886824,2026-05-18,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500094,세류역LPG충전소,경기도,수원시,세차장(주유소),,경기도 수원시 권선구 정조로 316(권선동),,,,,,,,정원호,,3-382,37.23826829,127.0178543,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500095,평동세차장,경기도,수원시,세차장,,경기도 수원시 권선구 평동로90번길 43-1(평동),,,,,,,,최해룡,,3-386,37.25835944,126.9962616,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500096,자동차마을,경기도,수원시,세차장,,경기도 수원시 권선구 금호로 201(구운동),,,,,,,,백승복,,3-387,37.27513173,126.9721371,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500097,오토오아시스 구운점,경기도,수원시,세차장,,경기도 수원시 권선구 금호로 265(구운동),,,,,,,,서광택,,3-388,37.27629584,126.9789823,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500098,마스타손세차,경기도,수원시,세차장,,경기도 수원시 권선구 칠보로 119(호매실동),,,,,,,,홍을식,,3-389,37.26634538,126.9520778,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500348,대신자연에너지,경기도,수원시,주유업,,경기도 수원시 영통구 권선로 927,,,,,,,,김재옥,,5-207,37.24775546,127.048052,2026-05-18,,2026-05-26 21:58:02,2026-05-25 15:56:40
3740000,202637400000500349,삼성클린세차장,경기도,수원시,자동차 세차업,,경기도 수원시 영통구 신원로 35-1,,,,,,,,염준호,,5-219,37.24959908,127.0462419,2026-05-18,,2026-05-26 21:58:02,2026-05-25 15:56:40
3740000,202637400000500350,퍼스트세차장 주차장,경기도,수원시,자동차 세차업,,경기도 수원시 영통구 동수원로 539-17,,,,,,,,황은별,,5-233,37.274812,127.049116,2026-05-18,,2026-05-26 21:58:02,2026-05-25 15:56:40
3740000,202637400000500351,동인자동차정비세차장,경기도,수원시,자동차 세차업,,경기도 수원시 영통구 신원로 72,,,,,,,,나호철외1,,5-235,37.24793542,127.0495288,2026-05-18,,2026-05-26 21:58:02,2026-05-25 15:56:40
3740000,202637400000500352,크라운워시,경기도,수원시,자동차 세차업,,경기도 수원시 영통구 신원로294번길 40-24,,,,,,,,백종원,,5-244,37.26061329,127.0612667,2026-05-18,,2026-05-26 21:58:02,2026-05-25 15:56:40
3740000,202637400000500353,주식회사 티시스,경기도,수원시,골프장운영업,,경기도 수원시 영통구 하동 29-24,,,,,,,,대표이사,,5-252,37.287368,127.083995,2026-05-18,,2026-05-26 21:58:02,2026-05-25 15:56:40
3740000,202637400000500354,(주)이즈모터스 영통1호점,경기도,수원시,자동차 종합 수리업,,경기도 수원시 영통구 영통로 297,,,,,,,,대표이사,,5-264,37.2529944,127.0607961,2026-05-18,,2026-05-26 21:58:02,2026-05-25 15:56:40
3740000,202637400000500355,레드(RED)셀프세차장,경기도,수원시,자동차 세차업,,경기도 수원시 영통구 봉영로 1401,,,,,,,,임일상,,5-276,37.238947,127.062299,2026-05-18,,2026-05-26 21:58:02,2026-05-25 15:56:40
3740000,202637400000500356,워시존 개러지 망포점,경기도,수원시,자동차 세차업,,경기도 수원시 영통구 덕영대로1499번길 59,,,,,,,,김명배,,5-286,37.247547,127.054024,2026-05-18,,2026-05-26 21:58:02,2026-05-25 15:56:40
3740000,202637400000500357,아트워시,경기도,수원시,자동차 세차업,,경기도 수원시 영통구 신원로283번길 5,,,,,,,,추홍주,,5-295,37.260345,127.060528,2026-05-18,,2026-05-26 21:58:02,2026-05-25 15:56:40
3740000,202637400000500358,블루라인디테일링,경기도,수원시,자동차 세차업,,경기도 수원시 영통구 영통로 277-7,,,,,,,,임지수,,5-296,37.251546,127.059677,2026-05-18,,2026-05-26 21:58:02,2026-05-25 15:56:40
3740000,202637400000500166,블루핸즈호매실세차장,경기도,수원시,세차장,,경기도 수원시 권선구 칠보로113번길 16 (호매실동),,,,,,,,송문철,,3-546,37.26702954,126.951418,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500167,서수원주유소,경기도,수원시,세차장(주유소),,경기도 수원시 권선구 효행로 50(오목천동),,,,,,,,김영교,,3-550,37.23923717,126.9597163,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500168,평화광택,경기도,수원시,세차장,,경기도 수원시 권선구 평동로76번길 29(평동),,,,,,,,현창민,,3-551,37.25778579,126.9948802,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500169,삼인자동차공업사,경기도,수원시,세차장,,경기도 수원시 권선구 금곡로196번길 10,,,,,,,,손기선,,3-552,37.27287606,126.9516902,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500170,도도광택,경기도,수원시,세차장,,경기도 수원시 권선구 평동로 103(평동),,,,,,,,황정훈,,3-553,37.2601194,126.9948961,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500171,용남고속㈜,경기도,수원시,세차장,,경기도 수원시 권선구 덕영대로1368번길 2(곡반정동),,,,,,,,대표이사,,3-557,37.24458838,127.0387062,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500172,㈜성화투어,경기도,수원시,세차장,,"경기도 수원시 권선구 오목천동 14, 14-3",,,,,,,,대표이사,,3-558,37.255174,126.965019,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500173,금강광택,경기도,수원시,세차장,,경기도 수원시 권선구 평동로 62 (평동 40-28),,,,,,,,이호연,,3-561,37.25683713,126.9925014,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500174,기아오토큐,경기도,수원시,세차장,,경기도 수원시 권선구 칠보로 200 (호매실동),,,,,,,,최귀국,,3-562,37.26680772,126.9614958,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500175,주식회사 수원오토컬렉션,경기도,수원시,세차장,,경기도 수원시 권선구 권선로 341 (서둔동),,,,,,,,대표이사,,3-564,37.26063573,126.9879654,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500176,스파이더맨 주유소,경기도,수원시,세차장(주유소),,경기도 수원시 권선구 덕영대로 1136 (세류동),,,,,,,,이진영,,3-565,37.2513921,127.0152277,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500177,주식회사 신성화투어,경기도,수원시,세차장,,"경기도 수원시 권선구 매송고색로804번길 224-46,190 (고색동)",,,,,,,,김화태,,3-566,37.24608064,126.9924319,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500178,수원광택,경기도,수원시,세차장,,경기도 수원시 권선구 평동로76번길 22-13 (평동),,,,,,,,모남현,,3-567,37.25730713,126.9944961,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500179,평동LPG충전소,경기도,수원시,세차장(충전소),,경기도 수원시 권선구 매송고색로 864 (평동),,,,,,,,박신광,,3-568,37.25767477,126.9973994,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500180,㈜수원셀프세차장,경기도,수원시,세차장,,경기도 수원시 권선구 경수대로261번길 17(세류동),,,,,,,,박재형,,3-569,37.25085897,127.0177117,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500181,㈜청담아이파크주유소,경기도,수원시,세차장(주유소),,경기도 수원시 권선구 경수대로 229 (세류동),,,,,,,,안효근,,3-572,37.24775809,127.0173064,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500182,마스타카센타,경기도,수원시,세차장,,경기도 수원시 권선구 금곡로118번길 54-10(금곡동),,,,,,,,양창근,,3-573,37.27229805,126.9429934,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500099,종합광택,경기도,수원시,세차장,,경기도 수원시 권선구 평동로 21 (고색동),,,,,,,,황수면,,3-390,37.25521833,126.9882834,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500100,해피자동차공업사,경기도,수원시,세차장,,경기도 수원시 권선구 금호로183번길 3(구운동),,,,,,,,이상관,,3-398,37.27453108,126.9698645,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500101,UEM,경기도,수원시,세차장,,경기도 수원시 권선구 덕영대로 1359(권선동),,,,,,,,이양원,,3-400,37.24554382,127.0393332,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500102,카랜드,경기도,수원시,세차장,,경기도 수원시 권선구 권선로 730(권선동),,,,,,,,김태종,,3-401,37.25773664,127.0308743,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500103,청호주유소,경기도,수원시,세차장(주유소),,경기도 수원시 권선구 수인로 57(서둔동),,,,,,,,김용신,,3-404,37.27095526,126.9920692,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500104,토탈카서비스,경기도,수원시,세차장,,경기도 수원시 권선구 세지로28번길 49-30(세류동),,,,,,,,나은성,,3-415,37.25495988,127.0189606,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500105,창진운수㈜,경기도,수원시,세차장,,경기도 수원시 권선구 서수원로 25(오목천동),,,,,,,,대표이사,,3-417,37.23274027,126.9798789,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500106,경진운수㈜,경기도,수원시,세차장,,경기도 수원시 권선구 오목천로 62(오목천동),,,,,,,,심재웅,,3-420,37.23958919,126.9692574,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500107,형제주유소,경기도,수원시,세차장(주유소),,경기도 수원시 권선구 수인로 446(입북동),,,,,,,,김충기,,3-423,37.2927944,126.9590146,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500108,㈜오토월드티앤더블유,경기도,수원시,세차장,,경기도 수원시 권선구 세화로 83(평동),,,,,,,,황원구,,3-424,37.25989953,126.997362,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500109,동신세차장,경기도,수원시,세차장,,경기도 수원시 권선구 하탑로 50(탑동),,,,,,,,유종인,,3-426,37.26904142,126.9772209,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500110,㈜거창에너지권선제일주유소,경기도,수원시,세차장(주유소),,경기도 수원시 권선구 경수대로 350(권선동),,,,,,,,박영업,,3-427,37.25759425,127.0230609,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500111,선경셀프세차장,경기도,수원시,세차장,,경기도 수원시 권선구 오목천로 20(오목천동),,,,,,,,임병진,,3-430,37.23987101,126.9646338,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500112,수원역주유소,경기도,수원시,세차장(주유소),,경기도 수원시 권선구 덕영대로 1003(세류동),,,,,,,,김영헌,,3-431,37.25961301,127.0050996,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500113,세광가스㈜행복충전소,경기도,수원시,세차장(주유소),,경기도 수원시 권선구 수인로 377(구운동),,,,,,,,대표이사,,3-434,37.28800235,126.9643982,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500114,㈜권선에너지,경기도,수원시,세차장,,경기도 수원시 권선구 수인로 402(입북동),,,,,,,,대표이사,,3-436,37.29080357,126.9625651,2026-04-30,,2026-05-26 21:58:00,2026-05-25 15:56:39
3740000,202637400000500203,서울석유㈜ 호매실주유소,경기도,수원시,세차장(주유소),,경기도 수원시 권선구 서수원로 453(호매실동),,,,,,,,대표이사,,3-598,37.26708064,126.9617428,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500204,광 광택,경기도,수원시,세차장,,"경기도 수원시 권선구 평동로90번길 44-11, 101호(평동)",,,,,,,,김광은,,3-599,37.25753406,126.9955481,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500205,카렌시아 마광택,경기도,수원시,세차장,,"경기도 수원시 권선구 평동로90번길 44-11, 103호(평동)",,,,,,,,손홍민,,3-600,37.25753406,126.9955481,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500206,킹콩샤워 서수원점,경기도,수원시,세차장,,경기도 수원시 권선구 오목천동 755-1,,,,,,,,정운구,,3-601,37.233875,126.979426,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500207,주식회사 새라컴퍼니,경기도,수원시,세차장,,경기도 수원시 권선구 평동로79번길 45,,,,,,,,주식회사 새라컴퍼니,,3-602,37.260102,126.992761,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500208,천사광택,경기도,수원시,세차장,,경기도 수원시 권선구 평동 22-16,,,,,,,,최기선,,3-603,37.261211,126.998192,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500209,도이치오토월드,경기도,수원시,세차장,,경기도 수원시 권선구 고색동 14-134번지 외 3필지,,,,,,,,김청겸,,3-604,37.256719,126.99016,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500210,형광택,경기도,수원시,세차장,,경기도 수원시 권선구 평동로71-3,,,,,,,,이봉남,,3-605,37.258103,126.99255,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500211,미광광택,경기도,수원시,세차장,,"경기도 수원시 권선구 평동로 71-4, B동",,,,,,,,권기석,,3-606,37.258222,126.992842,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500212,뉴명성광택,경기도,수원시,세차장,,"경기도 수원시 권선구 세화로 55, A동 1층(평동)",,,,,,,,이기문,,3-610,37.258527,126.99966,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500213,스마일광택,경기도,수원시,세차장,,경기도 수원시 권선구 평동로 71-4,,,,,,,,최명규,,3-613,37.258222,126.992842,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500214,에이스광택,경기도,수원시,세차장,,"경기도 수원시 권선구 평동로76번길 14, 1층",,,,,,,,주혜정,,3-615,37.257999,126.994069,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500215,광빨,경기도,수원시,세차장,,경기도 수원시 권선구 평동로 65,,,,,,,,김현수,,3-617,37.257613,126.992407,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500216,모터광택,경기도,수원시,세차장,,경기도 수원시 권선구 평동로86번길 13,,,,,,,,진용화 외 2명,,3-618,37.258753,126.994533,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500217,뉴샴푸,경기도,수원시,세차장,,경기도 수원시 권선구 평동로86번길 13,,,,,,,,윤진영,,3-619,37.258753,126.994533,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500218,광택왕,경기도,수원시,세차장,,"경기도 수원시 권선구 평동 24-16, 24-17",,,,,,,,강홍묵,,3-620,37.259727,126.996408,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500219,금창,경기도,수원시,세차장,,경기도 수원시 권선구 평동로 25-70,,,,,,,,박선수,,3-621,37.256343,126.989009,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500220,베어 워시(Bear Wash),경기도,수원시,세차장,,경기도 수원시 권선구 평동로 25-30,,,,,,,,박주신,,3-622,37.255868,126.988972,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500221,프로광택,경기도,수원시,세차장,,경기도 수원시 권선구 평동34-17,,,,,,,,정병철,,3-623,37.258531,126.9946,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500222,주영광택,경기도,수원시,세차장,,"경기도 수원시 권선구 평동로 140-3, 외1필지",,,,,,,,황선옥,,3-624,37.261236,126.998246,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500223,예스광택,경기도,수원시,세차장,,경기도 수원시 권선구 평동 32-15,,,,,,,,김동각,,3-625,37.260353,126.995275,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500224,성우운수㈜,경기도,수원시,세차장,,경기도 수원시 권선구 오목천동 735 외 1필지,,,,,,,,김기성,,3-626,37.232838,126.982526,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500225,썬휠,경기도,수원시,세차장,,경기도 수원시 권선구 평동 21-25,,,,,,,,이선근,,3-628,37.261378,126.997933,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3740000,202637400000500226,디케이워시,경기도,수원시,세차장,,경기도 수원시 권선구 오목천동 379-3,,,,,,,,이창호,,3-629,37.244428,126.961328,2026-04-30,,2026-05-26 21:58:01,2026-05-25 15:56:40
3780000,202437800000500001,제일손세차장,경기도,성남시,세차(손세차),,경기도 성남시 중원구 둔촌대로 295,,,09:00,18:00,,,,김종구,031-752-0112,02-신-11,37.43015,127.15083,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500069,(주)센트럴 모터스,경기도,성남시,세차(손세차),,경기도 성남시 분당구 서현로439번길 1,,,09:00,18:00,,,,대표이사,031-696-9110,2005-11,37.37411,127.14535,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500016,에이치디현대오일뱅크㈜직영 서현셀프주유소,경기도,성남시,세차(주유소),,경기도 성남시 분당구 서현로 488,,,09:00,18:00,,,,대표이사,031-701-4983,03-3,37.36995,127.14771,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500035,랠리오토서비스,경기도,성남시,세차(손세차),,경기도 성남시 분당구 내정로129번길 28,,,09:00,18:00,,,,기정탁,031-713-6661,03-43,37.37366,127.11395,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500101,한길세차장,경기도,성남시,세차(손세차),,경기도 성남시 분당구 성남대로762번길 7,,,09:00,18:00,,,,홍복표,,2012-25,37.3976,127.12971,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500043,금호자동차외형복원세차,경기도,성남시,세차(손세차),,경기도 성남시 분당구 양현로 475,,,09:00,18:00,,,,양회광,031-702-4225,03-55,37.41682,127.13515,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500139,한성자동차㈜,경기도,성남시,세차(손세차),,경기도 성남시 분당구 대왕판교로 364,,,09:00,18:00,,,,울프아우스프룽,,2024-04,37.3761,127.1024,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500120,킹콩샤워 분당판교점,경기도,성남시,세차(셀프세차),,경기도 성남시 분당구 대왕판교로 386,,,09:00,18:00,,,,박세진,,2020-07,37.37815,127.10244,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500111,㈜엔에스피,경기도,성남시,세차(자동),,경기도 성남시 분당구 성남대로925번길 16,,휴업중,09:00,18:00,,,,남석우,031-8017-9665,28,37.41307,127.12721,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500124,카인드워시,경기도,성남시,세차(셀프세차),,경기도 성남시 분당구 판교로 182-6,,,09:00,18:00,,,,김현수,,2020-15,37.39977,127.09517,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500082,더클래스효성㈜분당지점,경기도,성남시,세차(손세차),,경기도 성남시 분당구 불정로 7,,,09:00,18:00,,,,대표이사,031-786-6002,2008-14,37.36024,127.1056,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500032,신성카세차장,경기도,성남시,세차(손세차),,경기도 성남시 수정구 수정로 215,,,09:00,18:00,,,,임채성,031-755-3057,01-97,37.44494,127.14337,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500065,119카크리닉세차장,경기도,성남시,세차(손세차),,경기도 성남시 중원구 둔촌대로425번길 7,,,09:00,18:00,,,,장동인,031-731-8889,2005-06,37.43367,127.16395,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500116,광복셀프세차장,경기도,성남시,세차(셀프세차),,"경기도 성남시 중원구 마지로 42, 1층",,,09:00,18:00,,,,박지현 외 1명,031-754-4499,2019-10,37.42602,127.14824,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500129,티플랜,경기도,성남시,세차(손세차),,경기도 성남시 수정구 청계산로 736,,,09:00,18:00,,,,강민정,,2022-04,37.42531,127.09951,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500122,청산휠얼라이먼트,경기도,성남시,세차(손세차),,경기도 성남시 중원구 둔촌대로263번길 2,,,09:00,18:00,,,,이정운,031-721-6516,2020-13,37.42924,127.14736,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500047,에이치디현대오일뱅크㈜직영 수내동셀프주유소,경기도,성남시,세차(주유소),,경기도 성남시 분당구 불정로 274,,,09:00,18:00,,,,대표이사,031-715-1681,2001-52,37.36811,127.12841,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500123,고등카 WASH,경기도,성남시,세차(손세차),,경기도 성남시 수정구 고등로 15,,,09:00,18:00,,,,이강신외 1명,031-752-1979,2020-14,37.42964,127.09508,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500021,에이치디현대오일뱅크㈜직영 지알씨주유소,경기도,성남시,세차(주유소),,경기도 성남시 분당구 성남대로 407번길 13,,,09:00,18:00,,,,대표이사,031-715-0755,03-63,37.37239,127.10631,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500109,케이씨씨오토모빌㈜,경기도,성남시,세차(손세차),,경기도 성남시 수정구 설개로2번길 20,,,09:00,18:00,,,,대표이사,031-723-6000,2015-11,37.42117,127.10351,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500030,산성주유소,경기도,성남시,세차(주유소),,경기도 성남시 수정구 산성대로 607,,,09:00,18:00,,,,김성연,031-747-5766,01-93,37.46368,127.16976,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500092,시티홀오일프라자,경기도,성남시,세차(주유소),,경기도 성남시 중원구 여수대로 200,,,09:00,18:00,,,,이준열,031-753-5959,2010-10,37.42125,127.12478,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500020,SK에너지㈜단대주유소,경기도,성남시,세차(주유소),,경기도 성남시 수정구 희망로 530,,,09:00,18:00,,,,대표이사,031-743-9401,01-20,37.45103,127.15167,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500089,주유소티파니블루,경기도,성남시,세차(주유소),,경기도 성남시 분당구 판교로 35,,,09:00,18:00,,,,엄금석,031-8016-5151,2010-03,37.39042,127.08485,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500067,㈜제이제이네트웍스 궁내동 가스충전소,경기도,성남시,세차(충전소),,경기도 성남시 분당구 대왕판교로 272,,,09:00,18:00,,,,김원태,031-716-1622,2005-08,37.36795,127.1019,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500134,㈜모드,경기도,성남시,세차(손세차),,경기도 성남시 분당구 새마을로51번길 20,,,09:00,18:00,,,,김종필,,2022-24,37.3847,127.1378,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500138,경기도택시운송사업조합,경기도,성남시,세차(손세차),,경기도 성남시 중원구 도촌동 17,,,09:00,18:00,,,,경기도택시운송사업조합장,031-255-7881,2024-02,37.4201,127.1544,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500141,스포르텍,경기도,성남시,세차(손세차),,경기도 성남시 분당구 대왕판교로 247,,,09:00,18:00,,,,박기형,,2024-08,37.366,127.1011,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
3780000,202437800000500003,브라운세차장,경기도,성남시,세차(손세차),,경기도 성남시 중원구 둔촌대로 321,,,09:00,18:00,,,,강삼원,031-757-5557,02-신-12,37.43097,127.15362,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500038,서현주유소,경기도,성남시,세차(주유소),,경기도 성남시 분당구 새마을로 19,,,09:00,18:00,,,,이준호,031-701-7404,2003-47,37.38421,127.1327,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:35
3780000,202437800000500085,㈜광장오토모티브,경기도,성남시,세차(손세차),,경기도 성남시 분당구 새마을로 59,,,09:00,18:00,,,,대표이사,031-780-6608,2009-05,37.3834,127.13741,2024-06-30,I,2026-05-15 18:45:14,2024-07-22 14:07:36
